Organisation;Basis_URL;Kriterium_ID;Kriterium_Name;Erfüllt;Konfidenz;Begründung;Quelle_URL;Beweis_Text;Muster_Typ
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Ja;0.50;Nachweis gefunden über textmuster Muster: 'open access' gefunden im Kontext: chen & publizieren forschungsportal publizieren & open access thesis & dissertation forschungsdatenmanagement r;https://www.hcu-hamburg.de/sitemap;'open access' gefunden im Kontext: chen & publizieren forschungsportal publizieren & open access thesis & dissertation forschungsdatenmanagement r;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Ja;0.50;Nachweis gefunden über textmuster Muster: 'publikationsserver' gefunden im Kontext: einer solchen kumulativen dissertation steht der publikationsserver repos an der hcu zur verfügung. dabei gilt: wer s;https://www.hcu-hamburg.de/bibliothek/aktuell/meldungen;'publikationsserver' gefunden im Kontext: einer solchen kumulativen dissertation steht der publikationsserver repos an der hcu zur verfügung. dabei gilt: wer s;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Ja;0.50;Nachweis gefunden über textmuster Muster: 'forschungsdaten' gefunden im Kontext: l publizieren & open access thesis & dissertation forschungsdatenmanagement rechtliches lernen & arbeiten arbeitspl;https://www.hcu-hamburg.de/sitemap;'forschungsdaten' gefunden im Kontext: l publizieren & open access thesis & dissertation forschungsdatenmanagement rechtliches lernen & arbeiten arbeitspl;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Ja;0.70;Nachweis gefunden über textmuster Muster: 'forschungsdatenmanagement' gefunden im Kontext: l publizieren & open access thesis & dissertation forschungsdatenmanagement rechtliches lernen & arbeiten arbeitsplätze inter;https://www.hcu-hamburg.de/sitemap;'forschungsdatenmanagement' gefunden im Kontext: l publizieren & open access thesis & dissertation forschungsdatenmanagement rechtliches lernen & arbeiten arbeitsplätze inter;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;offene_lernplattform;Nutzung einer offenen Lernplattform;Ja;0.50;Nachweis gefunden über textmuster Muster: 'lernplattform' gefunden im Kontext: e einführung in den sdg campus, eine online-selbstlernplattform, auf der zu den sustainable development goals gel;https://www.hcu-hamburg.de/dies-academicus-2025;'lernplattform' gefunden im Kontext: e einführung in den sdg campus, eine online-selbstlernplattform, auf der zu den sustainable development goals gel;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Ja;0.50;Nachweis gefunden über textmuster Muster: 'element' gefunden im Kontext: agrikulturelle verwebungen als räumliche strukturelemente in stadtregionen, quartieren und urbanen landsch;https://www.hcu-hamburg.de/dies-academicus-2025;'element' gefunden im Kontext: agrikulturelle verwebungen als räumliche strukturelemente in stadtregionen, quartieren und urbanen landsch;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;oer_repository;Vorhandensein eines OER-Repositories/Plattformverlinkung;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;oer_materialien_anzahl;Anzahl der unter offener Lizenz veröffentlichten Lernmaterialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'cc by' gefunden im Kontext: t: © 2021 by christian bittcher is licensed under cc by-sa 4.0 ausstellung 26.06.2025 - 02.07.2025 12:30;https://www.hcu-hamburg.de/dies-academicus-2025;'cc by' gefunden im Kontext: t: © 2021 by christian bittcher is licensed under cc by-sa 4.0 ausstellung 26.06.2025 - 02.07.2025 12:30;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;oer_policy;Erwähnung einer OER-Policy oder OER-Strategie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;forschungsmethoden_protokolle;Veröffentlichung von detaillierten Forschungsmethoden, Protokollen oder Materialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'methoden' gefunden im Kontext: arüber hinaus können kenntnisse über konstruktionsmethoden im flugzeug-, kraftfahrzeug- oder schiffbau, anre;https://www.hcu-hamburg.de/master/bauingenieurwesen;'methoden' gefunden im Kontext: arüber hinaus können kenntnisse über konstruktionsmethoden im flugzeug-, kraftfahrzeug- oder schiffbau, anre;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;praeregistrierung;Präregistrierung von Studien oder Protokollen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;forschungssoftware_code;Veröffentlichung von Forschungs-Software und -Code;Ja;0.50;Nachweis gefunden über textmuster Muster: 'software' gefunden im Kontext: rbeiten interdisziplinär an der schnittstelle von software- und it-experte:in, stadtforscher:in und -planer:;https://www.hcu-hamburg.de/universitaet/stellenausschreibungen;'software' gefunden im Kontext: rbeiten interdisziplinär an der schnittstelle von software- und it-experte:in, stadtforscher:in und -planer:;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;citizen_science_projekte;Durchführung oder Beteiligung an Citizen Science Projekten;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;verstaendliche_aufbereitung;Verständliche Aufbereitung und Kommunikation von Forschungsergebnissen für die breite Öffentlichkeit;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;direkter_dialog;Angebote zum direkten Dialog;Ja;0.50;Nachweis gefunden über textmuster Muster: 'führungen' gefunden im Kontext: parallele vorträge, diskussionen, experimente und führungen (siehe unten) -----------------------------------;https://www.hcu-hamburg.de/dies-academicus-2025;'führungen' gefunden im Kontext: parallele vorträge, diskussionen, experimente und führungen (siehe unten) -----------------------------------;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;finanzberichte;Veröffentlichung relevanter Finanzberichte;Ja;0.50;Nachweis gefunden über textmuster Muster: 'fördergelder' gefunden im Kontext: ionen bauingenieurwesen hcu stiftungen und preise fördergelder der professor dr. egon peter stiftung für abschlu;https://www.hcu-hamburg.de/universitaet/hcu-stipendien-und-preise;'fördergelder' gefunden im Kontext: ionen bauingenieurwesen hcu stiftungen und preise fördergelder der professor dr. egon peter stiftung für abschlu;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;kontaktmoeglichkeiten;Bereitstellung umfassender Kontaktmöglichkeiten für Hochschulleitung und Verwaltung;Ja;0.70;Nachweis gefunden über textmuster Muster: 'kontakt' gefunden im Kontext: schreibungenöffnungszeiten | standortservices und kontaktveranstaltungskalenderveranstaltungenübersichtarch;https://www.hcu-hamburg.de/;'kontakt' gefunden im Kontext: schreibungenöffnungszeiten | standortservices und kontaktveranstaltungskalenderveranstaltungenübersichtarch;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;organigramm;Veröffentlichung von Organigrammen oder Zuständigkeiten;Ja;0.50;Nachweis gefunden über textmuster Muster: 'struktur' gefunden im Kontext: rf (bisher: architectural engineering) und - infrastruktur (bisher: infrastructural engineering) in beiden s;https://www.hcu-hamburg.de/master/bauingenieurwesen;'struktur' gefunden im Kontext: rf (bisher: architectural engineering) und - infrastruktur (bisher: infrastructural engineering) in beiden s;textmuster
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;barrierefreiheitserklaerung;Vorhandensein einer Barrierefreiheitserklärung;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hcu-hamburg.de/;;
HafenCity Universität Hamburg;https://www.hcu-hamburg.de/;leichte_sprache;Angebote in Leichter Sprache oder mehrsprachige Informationen;Ja;0.50;Nachweis gefunden über textmuster Muster: 'english' gefunden im Kontext: usordnungpräsentationen oe-wochejobs start deutschenglish studiuminformationen zur orientierung für studier;https://www.hcu-hamburg.de/;'english' gefunden im Kontext: usordnungpräsentationen oe-wochejobs start deutschenglish studiuminformationen zur orientierung für studier;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Ja;0.50;Nachweis gefunden über textmuster Muster: 'forschungsdaten' gefunden im Kontext: le nächste ebene öffnen gastwissenschaftler*innen forschungsdatenmanagement hr excellence in research team bürgerun;https://www.hhu.de/;'forschungsdaten' gefunden im Kontext: le nächste ebene öffnen gastwissenschaftler*innen forschungsdatenmanagement hr excellence in research team bürgerun;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'creative commons' gefunden im Kontext: t biochemie - biochemie tb6, lizensiert unter der creative commons namensnennung 3.0 deutschland lizenz, hhu/dr. rol;https://www.hhu.de/studium/studienberatung/studieninteressierte/virtuelles-beratungscenter-fuer-studieninteressierte/die-virtuelle-schnupperuni/videovorlesungen-der-mathematisch-naturwissenschaftlichen-fakultaet;'creative commons' gefunden im Kontext: t biochemie - biochemie tb6, lizensiert unter der creative commons namensnennung 3.0 deutschland lizenz, hhu/dr. rol;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Ja;0.70;Nachweis gefunden über textmuster Muster: 'forschungsdatenmanagement' gefunden im Kontext: le nächste ebene öffnen gastwissenschaftler*innen forschungsdatenmanagement hr excellence in research team bürgeruniversität;https://www.hhu.de/;'forschungsdatenmanagement' gefunden im Kontext: le nächste ebene öffnen gastwissenschaftler*innen forschungsdatenmanagement hr excellence in research team bürgeruniversität;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;offene_lernplattform;Nutzung einer offenen Lernplattform;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;oer_repository;Vorhandensein eines OER-Repositories/Plattformverlinkung;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;oer_materialien_anzahl;Anzahl der unter offener Lizenz veröffentlichten Lernmaterialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'creative commons' gefunden im Kontext: t biochemie - biochemie tb6, lizensiert unter der creative commons namensnennung 3.0 deutschland lizenz, hhu/dr. rol;https://www.hhu.de/studium/studienberatung/studieninteressierte/virtuelles-beratungscenter-fuer-studieninteressierte/die-virtuelle-schnupperuni/videovorlesungen-der-mathematisch-naturwissenschaftlichen-fakultaet;'creative commons' gefunden im Kontext: t biochemie - biochemie tb6, lizensiert unter der creative commons namensnennung 3.0 deutschland lizenz, hhu/dr. rol;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;oer_policy;Erwähnung einer OER-Policy oder OER-Strategie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;forschungsmethoden_protokolle;Veröffentlichung von detaillierten Forschungsmethoden, Protokollen oder Materialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'materialien' gefunden im Kontext: zeichnis von verarbeitungstätigkeiten informationsmaterialien zum datenschutz umsetzung des datenschutzes an de;https://www.hhu.de/;'materialien' gefunden im Kontext: zeichnis von verarbeitungstätigkeiten informationsmaterialien zum datenschutz umsetzung des datenschutzes an de;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;praeregistrierung;Präregistrierung von Studien oder Protokollen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;forschungssoftware_code;Veröffentlichung von Forschungs-Software und -Code;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;citizen_science_projekte;Durchführung oder Beteiligung an Citizen Science Projekten;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;verstaendliche_aufbereitung;Verständliche Aufbereitung und Kommunikation von Forschungsergebnissen für die breite Öffentlichkeit;Ja;0.50;Nachweis gefunden über textmuster Muster: 'wissenschaftskommunikation' gefunden im Kontext: t in der forschung bürgeruniversität in der lehre wissenschaftskommunikation veranstaltungen nächste ebene öffnen printprogram;https://www.hhu.de/;'wissenschaftskommunikation' gefunden im Kontext: t in der forschung bürgeruniversität in der lehre wissenschaftskommunikation veranstaltungen nächste ebene öffnen printprogram;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;direkter_dialog;Angebote zum direkten Dialog;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;finanzberichte;Veröffentlichung relevanter Finanzberichte;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hhu.de/;;
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;kontaktmoeglichkeiten;Bereitstellung umfassender Kontaktmöglichkeiten für Hochschulleitung und Verwaltung;Ja;0.90;Nachweis gefunden über textmuster Muster: 'kontakt' gefunden im Kontext: ranet) pressebilder (lizenzfrei) hhu social media kontakt und services nächste ebene öffnen lage und anreis;https://www.hhu.de/;'kontakt' gefunden im Kontext: ranet) pressebilder (lizenzfrei) hhu social media kontakt und services nächste ebene öffnen lage und anreis;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;organigramm;Veröffentlichung von Organigrammen oder Zuständigkeiten;Ja;0.50;Nachweis gefunden über textmuster Muster: 'struktur' gefunden im Kontext: punkte forschung in den fakultäten forschungsinfrastrukturen und forschungseinrichtungen an der hhu herausra;https://www.hhu.de/;'struktur' gefunden im Kontext: punkte forschung in den fakultäten forschungsinfrastrukturen und forschungseinrichtungen an der hhu herausra;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;barrierefreiheitserklaerung;Vorhandensein einer Barrierefreiheitserklärung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'barrierefreiheit' gefunden im Kontext: er e-mail kontaktieren kontaktimpressumdatenschutzbarrierefreiheitnotfallpresse © 2025 heinrich-heine-universität dü;https://www.hhu.de/;'barrierefreiheit' gefunden im Kontext: er e-mail kontaktieren kontaktimpressumdatenschutzbarrierefreiheitnotfallpresse © 2025 heinrich-heine-universität dü;textmuster
Heinrich-Heine-Universität Düsseldorf;https://www.hhu.de/;leichte_sprache;Angebote in Leichter Sprache oder mehrsprachige Informationen;Ja;0.50;Nachweis gefunden über textmuster Muster: 'english' gefunden im Kontext: öffnen studienangebot bewerbung und einschreibung english-taught study programmes leben in düsseldorf promo;https://www.hhu.de/;'english' gefunden im Kontext: öffnen studienangebot bewerbung und einschreibung english-taught study programmes leben in düsseldorf promo;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;offene_lernplattform;Nutzung einer offenen Lernplattform;Ja;0.50;Nachweis gefunden über textmuster Muster: 'ilias' gefunden im Kontext: - und sozialwissenschaften intranet campus-portal ilias filebox telefonverzeichnis webmail mensa (speisep;https://www.hsu-hh.de/;'ilias' gefunden im Kontext: - und sozialwissenschaften intranet campus-portal ilias filebox telefonverzeichnis webmail mensa (speisep;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Ja;0.50;Nachweis gefunden über textmuster Muster: 'element' gefunden im Kontext: hen, film und video, internet und alle multimedia-elemente) beziehen, sowie deren politische relevanz und u;https://www.hsu-hh.de/hfm/;'element' gefunden im Kontext: hen, film und video, internet und alle multimedia-elemente) beziehen, sowie deren politische relevanz und u;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;oer_repository;Vorhandensein eines OER-Repositories/Plattformverlinkung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'oer' gefunden im Kontext: , roland kirsch (kaufmännischer leiter) und mario oertel (dekan der fakultät maschinenbau und bauingeni;https://www.hsu-hh.de/neue-kooperation-zwischen-hsu-unibw-h-und-reyher-gemeinsamer-weg-in-die-zukunft-des-maschinenbaus;'oer' gefunden im Kontext: , roland kirsch (kaufmännischer leiter) und mario oertel (dekan der fakultät maschinenbau und bauingeni;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;oer_materialien_anzahl;Anzahl der unter offener Lizenz veröffentlichten Lernmaterialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'cc by' gefunden im Kontext: r. comdigis* lxp, veröffentlicht unter der lizenz cc by 4.0, basiert auf dem eu digcomp 2.2 – referenzrah;https://www.hsu-hh.de/online-launch-von-comdigis;'cc by' gefunden im Kontext: r. comdigis* lxp, veröffentlicht unter der lizenz cc by 4.0, basiert auf dem eu digcomp 2.2 – referenzrah;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;oer_policy;Erwähnung einer OER-Policy oder OER-Strategie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;forschungsmethoden_protokolle;Veröffentlichung von detaillierten Forschungsmethoden, Protokollen oder Materialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'protokolle' gefunden im Kontext: er verteidigung vom 03. mai 2006 verarbeitet. die protokolle werden ausschließlich zu zwecken der überwachung;https://www.hsu-hh.de/datenschutzerklaerung;'protokolle' gefunden im Kontext: er verteidigung vom 03. mai 2006 verarbeitet. die protokolle werden ausschließlich zu zwecken der überwachung;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;praeregistrierung;Präregistrierung von Studien oder Protokollen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;forschungssoftware_code;Veröffentlichung von Forschungs-Software und -Code;Ja;0.50;Nachweis gefunden über textmuster Muster: 'software' gefunden im Kontext: urch eine entsprechende einstellung ihrer browser software verhindern, es kann jedoch sein, dass sie in dies;https://www.hsu-hh.de/datenschutzerklaerung;'software' gefunden im Kontext: urch eine entsprechende einstellung ihrer browser software verhindern, es kann jedoch sein, dass sie in dies;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;citizen_science_projekte;Durchführung oder Beteiligung an Citizen Science Projekten;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;verstaendliche_aufbereitung;Verständliche Aufbereitung und Kommunikation von Forschungsergebnissen für die breite Öffentlichkeit;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;direkter_dialog;Angebote zum direkten Dialog;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;finanzberichte;Veröffentlichung relevanter Finanzberichte;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hsu-hh.de/;;
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;kontaktmoeglichkeiten;Bereitstellung umfassender Kontaktmöglichkeiten für Hochschulleitung und Verwaltung;Ja;0.70;Nachweis gefunden über textmuster Muster: 'kontakt' gefunden im Kontext: s schließen karriere vorlesungsverzeichnis alumni-kontaktstelle bibliothek rechenzentrum studierendenbereic;https://www.hsu-hh.de/;'kontakt' gefunden im Kontext: s schließen karriere vorlesungsverzeichnis alumni-kontaktstelle bibliothek rechenzentrum studierendenbereic;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;organigramm;Veröffentlichung von Organigrammen oder Zuständigkeiten;Ja;0.50;Nachweis gefunden über textmuster Muster: 'struktur' gefunden im Kontext: rn, den zusammenhang zwischen der mikroskopischen struktur und den optoelektronischen eigenschaften von phot;https://www.hsu-hh.de/;'struktur' gefunden im Kontext: rn, den zusammenhang zwischen der mikroskopischen struktur und den optoelektronischen eigenschaften von phot;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;barrierefreiheitserklaerung;Vorhandensein einer Barrierefreiheitserklärung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'barrierefreiheit' gefunden im Kontext: erklärung zur digitalen barrierefreiheit - helmut-schmidt-universität / universität der bu;https://www.hsu-hh.de/barrierefreiheitserklarung;'barrierefreiheit' gefunden im Kontext: erklärung zur digitalen barrierefreiheit - helmut-schmidt-universität / universität der bu;textmuster
Helmut-Schmidt-Universität/Universität der Bundeswehr Hamburg;https://www.hsu-hh.de/;leichte_sprache;Angebote in Leichter Sprache oder mehrsprachige Informationen;Ja;0.50;Nachweis gefunden über textmuster Muster: 'english' gefunden im Kontext: -universität / universität der bundeswehr hamburg english toggle navigation universität adressen karriere b;https://www.hsu-hh.de/;'english' gefunden im Kontext: -universität / universität der bundeswehr hamburg english toggle navigation universität adressen karriere b;textmuster
Hertie School;https://www.hertie-school.org;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Ja;0.50;Nachweis gefunden über textmuster Muster: 'open access' gefunden im Kontext: lications publishing and research data publishing open access guidelines stay updated news german election 2025;https://www.hertie-school.org;'open access' gefunden im Kontext: lications publishing and research data publishing open access guidelines stay updated news german election 2025;textmuster
Hertie School;https://www.hertie-school.org;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hertie-school.org;;
Hertie School;https://www.hertie-school.org;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hertie-school.org;;
Hertie School;https://www.hertie-school.org;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hertie-school.org;;
Hertie School;https://www.hertie-school.org;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'doi' gefunden im Kontext: ebsite is visited again using the same device. in doing so, we use processing and storage functions of;https://www.hertie-school.org/en/privacy-policy;'doi' gefunden im Kontext: ebsite is visited again using the same device. in doing so, we use processing and storage functions of;textmuster
Hertie School;https://www.hertie-school.org;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hertie-school.org;;
Hertie School;https://www.hertie-school.org;offene_lernplattform;Nutzung einer offenen Lernplattform;Ja;0.50;Nachweis gefunden über textmuster Muster: 'moodle' gefunden im Kontext: ookie boardlogin to mystudieshertie school connectmoodle hertie school friedrichstraße 180 10117 berlin, g;https://www.hertie-school.org;'moodle' gefunden im Kontext: ookie boardlogin to mystudieshertie school connectmoodle hertie school friedrichstraße 180 10117 berlin, g;textmuster
Hertie School;https://www.hertie-school.org;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Ja;0.50;Nachweis gefunden über textmuster Muster: 'element' gefunden im Kontext: arts with an in-person kick-off meeting. the core element of the programme is one-on-one mentoring between;https://www.hertie-school.org/en/study/mentoring-programmes;'element' gefunden im Kontext: arts with an in-person kick-off meeting. the core element of the programme is one-on-one mentoring between;textmuster
Hertie School;https://www.hertie-school.org;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.hertie-school.org;;
